candidate_id,display_name,status,resolution_target,first_seen_batch,discovery_url,evidence_kind,team_region,region_evidence_url,reviewed_on,decision_reason
cand-awesome-github-projects-viktor,Awesome GitHub Projects by Viktor Bezdek,excluded,,SAT-DOM-UI-020,https://github.com/viktorbezdek/awesome-github-projects,source-repository,unknown,,2026-08-12,A repository index does not implement a qualifying ordinary-user product loop
cand-shadcn-ui-blocks,shadcn ui blocks,excluded,,SAT-DOM-UI-020,https://github.com/shadcnblockscom/shadcn-ui-blocks,source-repository,unknown,,2026-08-12,A static block library is not an AI-mediated creation product
cand-awesome-design-productivity,Awesome Design Productivity,excluded,,SAT-DOM-UI-020,https://github.com/abdessamadbettal/awesome-design-productivity,source-repository,unknown,,2026-08-12,A curated productivity list has no independent artifact authority
cand-definitive-opensource,Definitive Open Source,excluded,,SAT-DOM-UI-020,https://github.com/mustbeperfect/definitive-opensource,source-repository,unknown,,2026-08-12,A catalogue of open-source projects does not own their visual workflows
cand-awesome-ai-agents-aloth,Awesome AI Agents by aloth,excluded,,SAT-DOM-UI-020,https://github.com/aloth/awesome-ai-agents,source-repository,unknown,,2026-08-12,A curated agent index is evidence for discovery and not an executable Design product
cand-awesome-cli-apps-csv,Awesome CLI Apps in a CSV,excluded,,SAT-DOM-UI-020,https://github.com/toolleeo/awesome-cli-apps-in-a-csv,source-repository,unknown,,2026-08-12,A software inventory contains no visual artifact loop of its own
cand-awesome-opensource-ai-alvin,Awesome Open Source AI by Alvin,excluded,,SAT-DOM-UI-020,https://github.com/alvinreal/awesome-opensource-ai,source-repository,unknown,,2026-08-12,A curated AI repository list does not provide an ordinary-user artifact authority
cand-awesome-prompts-ai-boost,Awesome Prompts by ai-boost,excluded,,SAT-DOM-UI-020,https://github.com/ai-boost/awesome-prompts,source-repository,unknown,,2026-08-12,A prompt collection is not a runnable visual product
cand-stars-davidwells,Stars by David Wells,excluded,,SAT-DOM-UI-020,https://github.com/DavidWells/stars,source-repository,unknown,,2026-08-12,A personal repository index has no artifact loop of its own
cand-top-deep-learning,Top Deep Learning,excluded,,SAT-DOM-UI-020,https://github.com/aymericdamien/TopDeepLearning,source-repository,unknown,,2026-08-12,A learning-resource catalogue does not define a Design product
cand-chativa,ChatIva,excluded,,SAT-DOM-UI-020,https://github.com/AimTune/chativa,source-repository,unknown,,2026-08-12,A general chat assistant and embeddable widget does not own a visual artifact creation or correction loop
cand-generative-ui-builder-v3rmxni7,Generative UI Builder,included,census:generative-ui-builder-v3rmxni7,SAT-DOM-UI-020,https://github.com/v3rmxni7/Generative-UI-Builder,source-repository,unknown,,2026-08-12,A screenshot passes through a validated multi-agent layout DSL into editable streamed React code and sandbox preview
cand-greatstack-ai-website-builder,GreatStack AI Website Builder course project,included,census:greatstack-ai-website-builder,RECURSIVE-041,https://greatstack.dev/p/sitebuilder,first-party,India,https://github.com/GreatStackDev,2026-08-12,The official GreatStack course and repeated public source implementations establish one versioned AI website builder product lineage
cand-orangepencil,OrangePencil,duplicate,census:openpencil-zseven,SAT-DOM-UI-021,https://github.com/zzhen0325/orangepencil,source-repository,unknown,,2026-08-13,The repository retains the OpenPencil product identity package structure copyright and canonical links with only deployment and settings changes
cand-designtoolopen,DesignToolOpen,duplicate,census:openpencil-zseven,SAT-DOM-UI-021,https://github.com/lucifer-ux/DesignToolOpen,source-repository,unknown,,2026-08-13,The source and product metadata remain an OpenPencil copy rather than defining an independent artifact authority
cand-designtool-lucifer,DesignTool,duplicate,census:openpencil-zseven,SAT-DOM-UI-021,https://github.com/lucifer-ux/DesignTool,source-repository,unknown,,2026-08-13,The repository preserves the OpenPencil implementation and identity under a generic repository name
cand-penboard,PenBoard,included,census:penboard,SAT-DOM-UI-021,https://github.com/vietdev99/PenBoard,source-repository,unknown,,2026-08-13,An OpenPencil fork adds screen connections data entities shared views workflows and project context as first-class native design objects while the accessible repository is a one-commit public mirror
cand-justapen,justapen,duplicate,census:openpencil-zseven,SAT-DOM-UI-021,https://github.com/sevenuphome/justapen,source-repository,unknown,,2026-08-13,OpenPencil package identity source structure and canonical references remain authoritative despite the repository rename
cand-openpencil-for-compass,OpenPencil for Compass,duplicate,census:openpencil-zseven,SAT-DOM-UI-021,https://github.com/mani-hari/openpencil-for-compass,source-repository,unknown,,2026-08-13,Compass integration is a packaging adaptation around the same OpenPencil product and native document authority
cand-openpencil-pro-rouclaw,OpenPencil Pro,duplicate,census:openpencil-zseven,SAT-DOM-UI-021,https://github.com/rouclaw/openpencil-pro,source-repository,unknown,,2026-08-13,The repository retains OpenPencil identity and source authority without a materially distinct ordinary-user product loop
cand-prompt-to-website-ketchup,Prompt to Website by Ketchup269,duplicate,census:bolt-new,SAT-DOM-UI-021,https://github.com/ketchup269/prompt-to-website,source-repository,unknown,,2026-08-13,The exact Bolt Transform Ideas into Websites prompt artifact protocol WebContainer builder and ZIP flow identify a Bolt course clone
cand-codeseed,CodeSeed,duplicate,census:bolt-new,SAT-DOM-UI-021,https://github.com/PatelSayam/CodeSeed,source-repository,unknown,,2026-08-13,The project repeats the Bolt course artifact parser WebContainer builder and editor flow under a new name
cand-masyncai,MasyncAI,duplicate,census:bolt-new,SAT-DOM-UI-021,https://github.com/Sohail52/MasyncAI,source-repository,unknown,,2026-08-13,Shared prompts routes Builder source and WebContainer protocol establish a Bolt lineage implementation rather than an independent product
cand-bolt-clone-swwaadhin,Bolt Clone by swwaadhin,duplicate,census:bolt-new,SAT-DOM-UI-021,https://github.com/swwaadhin/Bolt-clone,source-repository,unknown,,2026-08-13,The repository explicitly implements the repeated Bolt course loop and preserves its artifact protocol
cand-website-builder-ai-supriyo,Website Builder AI by Supriyo Das,duplicate,census:bolt-new,SAT-DOM-UI-021,https://github.com/Supriyo-Das/Website_Builder_AI,source-repository,unknown,,2026-08-13,The same Bolt system prompts route layout Builder page and WebContainer hook govern the generated source
cand-ai-website-builder-dhakas,AI Website Builder by dhakas9360,duplicate,census:bolt-new,SAT-DOM-UI-021,https://github.com/dhakas9360/ai-website-builder,source-repository,unknown,,2026-08-13,The implementation repeats the Bolt course source and ordinary-user loop without a distinct artifact definition
cand-code2cloud-ai,Code2Cloud,duplicate,census:genie-ai-website-builder,SAT-DOM-UI-021,https://github.com/TanmayHingankar/Ai-Website-Builder,source-repository,unknown,,2026-08-13,The same Mongo latestCode conversation slug and credit protocol plus the distinctive shared error typo place Code2Cloud in the Genie public lineage
cand-appiav2,AppiaV2,included,census:appiav2,SAT-DOM-UI-021,https://github.com/morningstar-code/AppiaV2,source-repository,unknown,,2026-08-13,A materially extended Bolt-derived workspace persists multi-file web and native projects with chat history and exposes direct Vercel and Expo delivery paths
cand-websitebuilder-susmita,AI-Powered Website Generator by Susmita Dey,included,census:websitebuilder-susmita,SAT-DOM-UI-021,https://github.com/Susmita-Dey/websitebuilder,source-repository,India,https://github.com/Susmita-Dey,2026-08-13,A Gemini-backed multi-page HTML graph supports page navigation direct iframe editing AI revision and live preview in one ordinary-user loop
cand-bharat-ai-abhay,Bharat AI by Abhay,excluded,,SAT-DOM-UI-021,https://github.com/abhayviahwakarma0703/Abhay,source-repository,unknown,,2026-08-13,README claims describe a broad superplatform but the repository does not establish a runnable visual artifact authoring source or authority
cand-wilder-website-builder,Wilder Website Builder,duplicate,census:bolt-new,SAT-DOM-UI-021,https://github.com/mayanpathak/website-builder-,source-repository,unknown,,2026-08-13,The project repeats the Bolt course prompts artifact tags WebContainer builder and editor workflow
cand-awesome-vibe-coding-acvnace,Awesome Vibe Coding Resources by acvnace,excluded,,SAT-DOM-UI-021,https://github.com/acvnace/awesome-vibe-coding-resources,source-repository,unknown,,2026-08-13,A curated resource list has no ordinary-user visual artifact authority of its own
cand-awesome-ai-coding-tools,Awesome AI Coding Tools,excluded,,SAT-DOM-UI-021,https://github.com/ai-for-developers/awesome-ai-coding-tools,source-repository,unknown,,2026-08-13,A tool directory indexes other products but does not implement a visual Design loop
cand-vibecoding-a-website,VibeCoding a Website,included,census:vibecoding-a-website,SAT-DOM-UI-021,https://github.com/mrhinkle/VibeCoding-a-Website,source-repository,USA,https://github.com/mrhinkle,2026-08-13,A coordinated Claude skill suite turns a structured site interview into source generation audits Git publication Vercel deployment and later plain-language updates
cand-awesome-mcp-servers-punkpeye,Awesome MCP Servers by punkpeye,excluded,,SAT-DOM-UI-021,https://github.com/punkpeye/awesome-mcp-servers,source-repository,unknown,,2026-08-13,A registry of MCP servers does not itself own a visual artifact creation or correction loop
cand-awesome-design-resources-darelova,Awesome Design Resources List,excluded,,SAT-DOM-UI-021,https://github.com/darelova/Awesome-Design-Resources-List,source-repository,unknown,,2026-08-13,A static design resource collection is discovery material rather than a product artifact authority
cand-vibe-coding-community-resources,Vibe Coding Community and Learning Resources,excluded,,SAT-DOM-UI-021,https://github.com/House-of-Vibes/vibe-coding-community-and-learning-resources,source-repository,unknown,,2026-08-13,A community learning collection has no independent authoring runtime or persistence boundary
cand-social-media-scraping-apis,Social Media Scraping APIs,excluded,,SAT-DOM-UI-021,https://github.com/cporter202/social-media-scraping-apis,source-repository,unknown,,2026-08-13,A scraping API collection produces data rather than an editable visual or interactive Design artifact
cand-awesome-claude-code-toolkit,Awesome Claude Code Toolkit,excluded,,SAT-DOM-UI-021,https://github.com/rohitg00/awesome-claude-code-toolkit,source-repository,unknown,,2026-08-13,A general Claude asset and tool collection does not establish its own ordinary-user visual authoring loop
cand-reactor-admineral,Reactor by admineral,included,census:reactor-admineral,SAT-DOM-UI-021,https://github.com/admineral/Reactor,source-repository,Austria,https://github.com/admineral,2026-08-13,A Vercel AI SDK demo derivative defines a focused chat to function call to editable Sandpack React source and live preview product loop
cand-frontend-interview-kit,Frontend Interview Kit,excluded,,SAT-DOM-UI-021,https://github.com/sash9696/frontend-interview-kit,source-repository,unknown,,2026-08-13,Interview preparation content does not provide an AI-mediated visual artifact authority
cand-awesome-startup-krish,Awesome Startup by KrishMunot,excluded,,SAT-DOM-UI-021,https://github.com/KrishMunot/awesome-startup,source-repository,unknown,,2026-08-13,A startup resource list contains references but no independent Design product loop
cand-awesome-stars-maguowei,Awesome Stars by maguowei,excluded,,SAT-DOM-UI-021,https://github.com/maguowei/awesome-stars,source-repository,unknown,,2026-08-13,A generated star catalogue is an index of repositories rather than a visual authoring product
cand-we0-dev-repo,we0-dev/we0 public workspace,duplicate,census:we0,SAT-DOM-UI-022,https://github.com/we0-dev/we0,source-repository,China,https://we0.ai/zh/about-us,2026-08-13,Public legacy workspace belongs to the already counted We0 product lineage and upgrades its evidence depth without creating a second product
cand-web-builder-basith,Web Builder by Basith Ahmed,duplicate,census:bolt-new,SAT-DOM-UI-022,https://github.com/basith-ahmed/web-builder,source-repository,unknown,https://github.com/basith-ahmed,2026-08-13,Normalized source retains the historical Bolt artifact parser and WebContainer workbench without a materially new authority model
cand-reactgen-aaditya,ReactGen,duplicate,census:bolt-new,SAT-DOM-UI-022,https://github.com/aadityasingh9601/ReactGen,source-repository,unknown,https://github.com/aadityasingh9601,2026-08-13,The repository is a Bolt source derivative with the same artifact action and browser filesystem loop
cand-cobra-ai-2,Cobra AI 2.0,included,census:cobra-ai-2,SAT-DOM-UI-022,https://github.com/201Harsh/Cobra-AI-2.0,source-repository,India,https://github.com/201Harsh,2026-08-13,Mongo persists a single JSX website that Gemini can regenerate from existing code and WebContainers project as a live site
