wave_id,candidate_id,selection_stratum,selection_reason,outcome,reviewed_on,decisive_evidence
VERIFY-108,cand-awesome-ai-startups-nowork,directory-boundary,Tests whether a startup catalogue owns a visual artifact loop,excluded,2026-08-12,The directory is a secondary source and not a qualifying product
VERIFY-109,cand-anthropic-course-uigen,course-canonicalization,Tests whether repeated mirrors represent one course sample and whether that sample has a runnable Design loop,included,2026-08-12,Official course evidence and repeated source establish one UIGen virtual-file project with model tools editor preview persistence and export
VERIFY-110,cand-awesome-ai-products-xiawu,directory-boundary,Tests whether the curated product inventory owns an artifact loop,excluded,2026-08-12,The repository only points to external products
VERIFY-110,cand-ai-builder-nishant,typed-dashboard-authority,Tests model schema generation direct graph correction versions projection and export,included,2026-08-12,A typed dashboard schema remains shared by AI diffs drag resize JSON editing rendering history and code export
VERIFY-110,cand-uicrafter-ariq,model-participation-boundary,Tests whether artifact decisions are made by AI or deterministic templates,excluded,2026-08-12,The generator selects predefined templates without a model or agent
VERIFY-110,cand-forgeui-miraz,simulated-ai-boundary,Tests whether claimed generation and preview are implemented rather than mocked,excluded,2026-08-12,Generation is hardcoded and the advertised studio preview is unavailable in the repository
VERIFY-110,cand-stitch-clone-khandev,in-memory-ui-workbench,Tests real generation editing canvas history and the claimed persistence and export limits,included,2026-08-12,Claude or Groq streams HTML into Monaco iframe screens and undo history while persistence and Figma export remain unimplemented
VERIFY-110,cand-codeui-paurakh,durable-multifile-builder,Tests provider generation visual edit checkpoints source projection and delivery,included,2026-08-12,A Mongo project and checkpoint graph governs code visual changes preview export and explicit publication
VERIFY-110,cand-awesome-ai-design-tools-timur,directory-boundary,Tests whether a design-tool list is itself a product,excluded,2026-08-12,The repository owns no listed tool or artifact
VERIFY-110,cand-se-w2-d2-ai-tools-huggingface,course-exercise-boundary,Tests whether a survey exercise defines an independent product,excluded,2026-08-12,The repository contains learning tasks and external tool references rather than a product loop
VERIFY-110,cand-awesome-rust-ai-libraries,directory-boundary,Tests whether a library catalogue authors a visual artifact,excluded,2026-08-12,The catalogue has no ordinary-user runtime or artifact authority
VERIFY-110,cand-basicllm,implementation-boundary,Tests whether the advertised builder exists in tracked source,excluded,2026-08-12,Only a learning roadmap is present and no builder workflow is implemented
VERIFY-110,cand-ayushi-ai,single-document-publish-loop,Tests generation source correction sandbox export and explicit hosting,included,2026-08-12,One Gemini HTML document feeds Monaco iframe ZIP and a separate server publication endpoint
VERIFY-110,cand-webcraft-ai,greatstack-course-lineage,Tests source identity against the official course project,duplicate,2026-08-12,Distinctive schemas prompts assets and version routes reproduce the GreatStack implementation
VERIFY-110,cand-webbuild-arpitt,section-graph-canvas,Tests structured generation canvas mutation AI refinement and release truthfulness,included,2026-08-12,Gemini writes section JSON used by the drag canvas and inspector while publish only creates simulated client state
VERIFY-110,cand-genwebai-piyush,genie-public-source-lineage,Tests exact source identity against the earlier public repository,duplicate,2026-08-12,Normalized source overlap is near total and Mongo artifact fields and controllers are identical
VERIFY-110,cand-genweb-ai-prince,genie-public-source-lineage,Tests renamed implementation identity against the earlier public repository,duplicate,2026-08-12,Shared models controllers editor credit flow and slug publication retain the Genie lineage
VERIFY-110,cand-wizardry-ai-website-builder,greatstack-course-lineage,Tests source and asset fingerprints against the official course,duplicate,2026-08-12,Prisma schemas prompts assets and plan copy reproduce the GreatStack project
VERIFY-110,cand-forgix,derived-multi-input-builder,Tests whether the shared builder base is materially redefined by new artifact inputs,included,2026-08-12,Screenshot and URL extraction become first-class rebuild authorities in addition to prompts and persisted source
VERIFY-110,cand-gensite,multipage-versioned-project,Tests streamed file generation targeted edits versions rollback preview download and publish,included,2026-08-12,A durable multi-page file map is edited and versioned as the common source for sandbox and release surfaces
VERIFY-110,cand-awesome-ai-website-builders-ian,directory-boundary,Tests whether a comparative builder list owns a product loop,excluded,2026-08-12,The repository describes external builders without implementing one
VERIFY-110,cand-genie-ai-website-builder,earliest-public-mongo-lineage,Tests artifact authority and chronological public-source status without claiming original authorship,included,2026-08-12,The earliest located public repository stores one Mongo HTML document through generation editing preview and slug publication
VERIFY-110,cand-ai-design-tools-wasabi,directory-boundary,Tests whether a design catalogue owns listed artifact loops,excluded,2026-08-12,The repository is a collection of external design tools
VERIFY-110,cand-fanbox,agent-visual-workspace,Tests source authority visual inspection terminal sessions rollback and agent coordination,included,2026-08-12,Local files remain authoritative while preview diff snapshots terminal and resumable agent sessions coordinate their change
VERIFY-110,cand-awesome-vibe-coding-jiji,directory-boundary,Tests whether a vibe-coding list runs a qualifying product,excluded,2026-08-12,The repository only curates external tools
VERIFY-110,cand-awesome-angular-patrick,directory-boundary,Tests whether a framework resource list has an artifact loop,excluded,2026-08-12,The collection contains references and libraries rather than a model-mediated product
